name,team_ID,WAR_bat,WAR_pit,WAR_total,year_ID
Paddy Greene,PHI,-0.3,,-0.3,1902
Jim Jones,NYG,-0.3,,-0.3,1902
Fred Jacklitsch,PHI,-0.3,,-0.3,1902
Pep Deininger,BOS,0.1,-0.4,-0.3,1902
Jim Jackson,NYG,-0.3,,-0.3,1902
James Durham,CHW,-0.2,-0.1,-0.3,1902
Dad Clark,CHI,-0.3,,-0.3,1902
Monte Cross,PHA,-0.3,,-0.3,1902
Jim Murray,CHI,-0.4,,-0.4,1902
Andy Oyler,BAL,-0.4,,-0.4,1902
John Gochnaur,CLE,-0.4,,-0.4,1902
Tacks Latimer,BRO,-0.4,,-0.4,1902
Heinie Wagner,NYG,-0.4,,-0.4,1902
Tom Jones,BAL,-0.4,,-0.4,1902
Harry Kane,SLB,-0.1,-0.3,-0.4,1902
Pete LePine,DET,-0.4,,-0.4,1902
Fritz Buelow,DET,-0.5,,-0.5,1902
Harvey Cushman,PIT,0.0,-0.5,-0.5,1902
Bill Friel,SLB,-0.5,0.0,-0.5,1902
Bill Popp,STL,-0.3,-0.2,-0.5,1902
George Yeager,- - -,-0.5,,-0.5,1902
Frank Bonner,- - -,-0.5,,-0.5,1902
Gene Wright,CLE,-0.6,0.1,-0.6,1902
Aleck Smith,BAL,-0.6,,-0.6,1902
Harry Smith,PIT,-0.6,,-0.6,1902
Bones Ely,WAS,-0.6,,-0.6,1902
Klondike Douglass,PHI,-0.7,,-0.7,1902
Fred Mitchell,- - -,-0.4,-0.3,-0.7,1902
Lou Castro,PHA,-0.7,,-0.7,1902
Kid Gleason,DET,-0.7,,-0.7,1902
Roy Clark,NYG,-0.8,,-0.8,1902
Jack Dunn,NYG,-0.8,0.0,-0.8,1902
Fred Hartman,STL,-0.8,,-0.8,1902
Henry Krug,PHI,-0.9,,-0.9,1902
Jack O'Neill,STL,-0.9,,-0.9,1902
Billy Maloney,- - -,-0.9,,-0.9,1902
Billy Gilbert,BAL,-0.9,,-0.9,1902
Germany Schaefer,CHI,-1.0,,-1.0,1902
Jack Ryan,STL,-1.1,,-1.1,1902
Ed Wheeler,BRO,-1.3,,-1.3,1902
Pop Dillon,- - -,-1.3,,-1.3,1902
Sport McAllister,- - -,-1.4,,-1.4,1902
Bill Bergen,CIN,-1.6,,-1.6,1902
Pete Childs,PHI,-2.2,,-2.2,1902
Benny Kauff,IND,9.9,,9.9,1914
Tristram Speaker,BOS,9.3,0.0,9.3,1914
Cy Falkenberg,IND,-0.2,9.0,8.8,1914
Eddie Collins,PHA,8.3,,8.3,1914
Walter Johnson,WAS,0.2,7.8,8.0,1914
Jack Quinn,BAL,0.4,7.2,7.6,1914
George Burns,NYG,7.0,,7.0,1914
Grover Alexander,PHI,-0.5,7.2,6.7,1914
Dutch Zwilling,CWH,6.5,,6.5,1914
Claude Hendrix,CWH,0.9,5.6,6.5,1914
Home Run Baker,PHA,6.4,,6.4,1914
Duke Kenworthy,KCP,6.3,,6.3,1914
Steve Evans,BKF,6.3,,6.3,1914
George Suggs,BAL,0.7,5.5,6.2,1914
Dick Rudolph,BSN,-0.3,6.2,5.9,1914
Art Wilson,CWH,5.9,,5.9,1914
Sam Crawford,DET,5.8,,5.8,1914
Sherry Magee,PHI,5.6,,5.6,1914
Ed Lennox,PRB,5.5,,5.5,1914
Buck Herzog,CIN,5.4,,5.4,1914
Ty Cobb,DET,5.4,,5.4,1914
Tilly Walker,SLB,5.2,,5.2,1914
Zack Wheat,BRO,5.2,,5.2,1914
Earl Moseley,IND,-0.6,5.6,5.0,1914
Donie Bush,DET,5.0,,5.0,1914
Hooks Dauss,DET,0.8,4.2,5.0,1914
Bill McKechnie,IND,4.9,,4.9,1914
Al Wickland,CWH,4.8,,4.8,1914
Gavvy Cravath,PHI,4.8,,4.8,1914
Bill James,BSN,0.4,4.3,4.7,1914
Rabbit Maranville,BSN,4.7,,4.7,1914
Charlie Hanford,BUF,4.7,,4.7,1914
Johnny Evers,BSN,4.7,,4.7,1914
Tom Seaton,BKF,0.6,4.1,4.6,1914
Dutch Leonard,BOS,-0.1,4.7,4.6,1914
Miller Huggins,STL,4.6,,4.6,1914
Bob Groom,SLT,-0.2,4.7,4.6,1914
Doc Ayers,WAS,0.0,4.5,4.5,1914
Vic Saier,CHC,4.5,,4.5,1914
Hippo Vaughn,CHC,0.0,4.5,4.4,1914
Joe Jackson,CLE,4.3,,4.3,1914
Doc Crandall,SLT,2.4,1.9,4.3,1914
Art Fletcher,NYG,4.3,,4.3,1914
Red Smith,- - -,4.3,,4.3,1914
Joe Tinker,CWH,4.3,,4.3,1914
Ted Easterly,KCP,4.2,,4.2,1914
Fred Anderson,BUF,-0.1,4.2,4.2,1914
Babe Adams,PIT,0.0,4.1,4.2,1914
Dots Miller,STL,4.1,,4.1,1914
Joe Benz,CHW,-0.3,4.4,4.1,1914
Gene Packard,KCP,-0.2,4.3,4.1,1914
Jeff Tesreau,NYG,0.6,3.4,4.0,1914
Christy Mathewson,NYG,0.7,3.3,4.0,1914
Eddie Cicotte,CHW,-0.1,4.0,4.0,1914
Heinie Groh,CIN,4.0,,4.0,1914
Del Pratt,SLB,4.0,,4.0,1914
Joe Connolly,BSN,4.0,,4.0,1914
Tommy Leach,CHC,3.9,,3.9,1914
Hal Chase,- - -,3.8,,3.8,1914
Beals Becker,PHI,3.8,,3.8,1914
Al Shaw,BKF,3.7,,3.7,1914
Jeff Pfeffer,BRO,-0.1,3.8,3.7,1914
Erskine Mayer,PHI,0.3,3.4,3.7,1914
Tex McDonald,- - -,3.7,,3.7,1914
Harry Coveleski,DET,0.5,3.2,3.7,1914
Baldy Louden,BUF,3.7,,3.7,1914
George Moriarty,DET,3.6,,3.6,1914
Chick Gandil,WAS,3.6,,3.6,1914
Slim Sallee,STL,0.2,3.3,3.6,1914
Jack Fournier,CHW,3.5,,3.5,1914
Honus Wagner,PIT,3.5,,3.5,1914
Russ Ford,BUF,-0.2,3.7,3.5,1914
Rebel Oakes,PRB,3.4,,3.4,1914
Lefty Tyler,BSN,0.0,3.4,3.4,1914
Ward Miller,SLT,3.4,,3.4,1914
Mordecai Brown,- - -,0.3,3.1,3.4,1914
Carl Weilman,SLB,-0.1,3.4,3.3,1914
Eddie Foster,WAS,3.3,,3.3,1914
Eddie Plank,PHA,0.0,3.3,3.3,1914
Jack Barry,PHA,3.3,,3.3,1914
Henry Keupper,SLT,0.4,2.9,3.3,1914
Jake Daubert,BRO,3.3,,3.3,1914
Heinie Zimmerman,CHC,3.3,,3.3,1914
Larry Gardner,BOS,3.3,,3.3,1914
Nick Cullop,- - -,-0.4,3.6,3.2,1914
Frank LaPorte,IND,3.2,,3.2,1914
Benny Meyer,BAL,3.2,,3.2,1914
Marty McHale,NYY,0.2,3.0,3.2,1914
Harry Hooper,BOS,3.2,,3.2,1914
Jimmy Walsh,BAL,3.2,,3.2,1914
Jim Scott,CHW,-0.1,3.3,3.2,1914
Ray Keating,NYY,0.0,3.1,3.1,1914
Jimmy Esmond,IND,3.1,,3.1,1914
Fritz Maisel,NYY,3.1,,3.1,1914
Jack Dalton,BRO,3.1,,3.1,1914
George Perring,KCP,3.1,0.0,3.1,1914
Bill Steen,CLE,0.1,3.0,3.1,1914
Ed Reulbach,BRO,0.0,3.1,3.1,1914
Milt Stock,NYG,3.1,,3.1,1914
Ray Collins,BOS,0.0,3.1,3.1,1914
Ray Morgan,WAS,3.0,,3.0,1914
Solly Hofman,BKF,3.0,,3.0,1914
Casey Stengel,BRO,3.0,,3.0,1914
Lee Magee,STL,3.0,,3.0,1914
Bill Doak,STL,-0.4,3.4,3.0,1914
Vin Campbell,IND,3.0,,3.0,1914
Dave Davenport,- - -,-0.7,3.7,3.0,1914
Stuffy McInnis,PHA,3.0,,3.0,1914
Bob Bescher,NYG,3.0,,3.0,1914
Rube Marquard,NYG,-0.2,3.1,3.0,1914
Wilbur Cooper,PIT,0.1,2.8,2.9,1914
George Burns,DET,2.9,,2.9,1914
Larry Doyle,NYG,2.9,,2.9,1914
Duffy Lewis,BOS,2.9,,2.9,1914
Shano Collins,CHW,2.9,,2.9,1914
Willie Mitchell,CLE,-0.4,3.3,2.8,1914
Rube Foster,BOS,0.1,2.7,2.8,1914
Ray Schalk,CHW,2.8,,2.8,1914
Chief Meyers,NYG,2.8,,2.8,1914
Jean Dubuc,DET,1.0,1.8,2.8,1914
Ben Tincup,PHI,-0.1,2.9,2.8,1914
Rube Benton,CIN,-0.3,3.1,2.8,1914
Fred Jacklitsch,BAL,2.7,,2.7,1914
Red Ames,CIN,-0.4,3.1,2.7,1914
Wally Schang,PHA,2.7,,2.7,1914
Chet Chadbourne,KCP,2.7,,2.7,1914
Kaiser Wilhelm,BAL,0.4,2.3,2.7,1914
Michael Doolin,BAL,2.7,,2.7,1914
Roger Bresnahan,CHC,2.6,,2.6,1914
Chief Bender,PHA,0.0,2.6,2.6,1914
Rollie Zeider,CWH,2.6,,2.6,1914
Birdie Cree,NYY,2.6,,2.6,1914
Earl Hamilton,SLB,0.6,2.0,2.6,1914
Fred Merkle,NYG,2.5,,2.5,1914
Reb Russell,CHW,0.0,2.5,2.5,1914
Roger Peckinpaugh,NYY,2.5,,2.5,1914
Bill Bailey,BAL,0.0,2.5,2.5,1914
Clyde Milan,WAS,2.5,,2.5,1914
Chief Wilson,STL,2.5,,2.5,1914
George Mullin,IND,1.3,1.2,2.5,1914
Johnny Bates,- - -,2.5,,2.5,1914
Ray Chapman,CLE,2.4,,2.4,1914
Ray Fisher,NYY,-0.3,2.7,2.4,1914
Joe Agler,BUF,2.4,,2.4,1914
Bob Shawkey,PHA,0.3,2.2,2.4,1914
Fred Beck,CWH,2.4,,2.4,1914
Amos Strunk,PHA,2.4,,2.4,1914
Dan Griner,STL,0.6,1.8,2.4,1914
Terry Turner,CLE,2.4,,2.4,1914
Al Scheer,IND,2.3,,2.3,1914
George Anderson,BKF,2.3,,2.3,1914
Ed Lafitte,BKF,0.6,1.7,2.3,1914
Larry Cheney,CHC,0.3,2.0,2.3,1914
George Johnson,- - -,-0.1,2.4,2.3,1914
Raleigh Aitchison,BRO,0.2,2.1,2.3,1914
Davy Jones,PRB,2.2,,2.2,1914
Bob Harmon,PIT,-0.2,2.4,2.2,1914
Elmer Knetzer,PRB,-0.9,3.1,2.2,1914
Erv Lange,CWH,0.3,1.9,2.2,1914
Ray Caldwell,NYY,-0.5,2.7,2.2,1914
Steve Yerkes,- - -,2.2,,2.2,1914
Max Carey,PIT,2.2,,2.2,1914
Jim Viox,PIT,2.2,,2.2,1914
Bert Humphries,CHC,0.2,2.0,2.2,1914
Bullet Joe Bush,PHA,0.3,1.9,2.2,1914
Eddie Murphy,PHA,2.2,,2.2,1914
Dode Paskert,PHI,2.2,,2.2,1914
Pol Perritt,STL,-0.3,2.4,2.1,1914
Joe Boehling,WAS,0.5,1.6,2.1,1914
Wilbur Good,CHC,2.1,,2.1,1914
Burt Shotton,SLB,2.1,,2.1,1914
Al Schulz,- - -,0.0,2.1,2.1,1914
Jimmie Savage,PRB,2.1,,2.1,1914
Ivey Wingo,STL,2.1,,2.1,1914
Vern Duncan,BAL,2.1,,2.1,1914
George Kaiserling,IND,-0.5,2.6,2.1,1914
Ed Willett,SLT,0.4,1.6,2.0,1914
Bobby Veach,DET,2.0,,2.0,1914
Lena Blackburne,CHW,2.0,,2.0,1914
George Gibson,PIT,2.0,,2.0,1914
Fred Snodgrass,NYG,2.0,,2.0,1914
Bill Carrigan,BOS,2.0,,2.0,1914
Bert Niehoff,CIN,1.9,,1.9,1914
Everett Scott,BOS,1.9,,1.9,1914
Rube Bressler,PHA,0.1,1.8,1.9,1914
Jack Graney,CLE,1.9,,1.9,1914
Mike Mitchell,- - -,1.9,,1.9,1914
Herb Pennock,PHA,0.3,1.6,1.9,1914
Ed Konetchy,PIT,1.8,,1.8,1914
Hank Gowdy,BSN,1.8,,1.8,1914
Jack Farrell,CWH,1.8,,1.8,1914
Butch Schmidt,BSN,1.8,,1.8,1914
Tex Wisterzil,BKF,1.8,,1.8,1914
George Cutshaw,BRO,1.8,,1.8,1914
Hugh Bradley,PRB,1.8,,1.8,1914
Pat Ragan,BRO,-0.4,2.1,1.8,1914
Cozy Dolan,STL,1.8,,1.8,1914
Frank Smith,BAL,-0.2,2.0,1.8,1914
Tommy Clarke,CIN,1.8,,1.8,1914
George McQuillan,PIT,-0.6,2.3,1.7,1914
Frank Allen,- - -,0.1,1.6,1.7,1914
Max Flack,CWH,1.7,,1.7,1914
Earl Yingling,CIN,-0.4,2.1,1.7,1914
Grover Gilmore,KCP,1.7,,1.7,1914
Jack Tobin,SLT,1.7,,1.7,1914
George McBride,WAS,1.6,,1.6,1914
Al Demaree,NYG,-0.3,1.9,1.6,1914
Eddie Grant,NYG,1.6,,1.6,1914
Joe Wood,BOS,-0.3,1.9,1.6,1914
Mellie Wolfgang,CHW,0.0,1.6,1.6,1914
Nap Rucker,BRO,0.3,1.3,1.6,1914
Gene Krapp,BUF,0.0,1.6,1.6,1914
Danny Moeller,WAS,1.6,,1.6,1914
Phil Douglas,CIN,-0.3,1.9,1.6,1914
Boardwalk Brown,- - -,0.0,1.6,1.6,1914
George Stovall,KCP,1.6,,1.6,1914
Hub Perdue,- - -,-0.2,1.7,1.5,1914
Pete Schneider,CIN,0.1,1.4,1.5,1914
Jim Shaw,WAS,-0.4,1.9,1.5,1914
Mike Mowrey,PIT,1.5,,1.5,1914
Zinn Beck,STL,1.5,,1.5,1914
Snipe Conley,BAL,-0.3,1.7,1.5,1914
Doc Watson,- - -,-0.5,1.9,1.4,1914
Red Faber,CHW,0.2,1.2,1.4,1914
Les Mann,BSN,1.4,,1.4,1914
Les Nunamaker,- - -,1.4,,1.4,1914
Vean Gregg,- - -,0.2,1.2,1.4,1914
Hans Lobert,PHI,1.3,,1.3,1914
George Leclair,PRB,-0.1,1.5,1.3,1914
Tom Daley,- - -,1.3,,1.3,1914
Ernie Shore,BOS,-0.3,1.6,1.3,1914
Bill James,SLB,-0.4,1.7,1.3,1914
Bill Sweeney,CHC,1.3,,1.3,1914
Ossie Vitt,DET,1.3,,1.3,1914
Ray Demmitt,- - -,1.2,,1.2,1914
Edd Roush,IND,1.2,,1.2,1914
Fred Kommers,- - -,1.2,,1.2,1914
Bill Rariden,IND,1.2,,1.2,1914
Hank Robinson,STL,-0.1,1.3,1.2,1914
Richard Hoblitzell,- - -,1.2,,1.2,1914
Cy Barger,PRB,-0.4,1.6,1.2,1914
Max Fiske,CWH,0.2,1.0,1.2,1914
Ollie O'Mara,BRO,1.2,,1.2,1914
Fritz Coumbe,- - -,0.1,1.1,1.2,1914
Hugh Bedient,BOS,-0.2,1.4,1.2,1914
Danny Murphy,BKF,1.1,,1.1,1914
Ed Sweeney,NYY,1.1,,1.1,1914
Guy Morton,CLE,-0.5,1.6,1.1,1914
Walt Dickson,PRB,-0.8,1.9,1.1,1914
Braggo Roth,CHW,1.1,,1.1,1914
Roy Hartzell,NYY,1.1,,1.1,1914
Charlie Carr,IND,1.1,,1.1,1914
Rube Oldring,PHA,1.0,,1.0,1914
Rip Williams,WAS,1.0,,1.0,1914
Earl Moore,BUF,-0.1,1.1,1.0,1914
Art Kruger,KCP,1.0,,1.0,1914
Howie Camnitz,PRB,-0.3,1.3,1.0,1914
Al Bridwell,SLT,1.0,,1.0,1914
Art Butler,STL,1.0,,1.0,1914
Casey Hageman,- - -,0.2,0.8,1.0,1914
Jim Delahanty,BKF,1.0,,1.0,1914
Tillar Cavet,DET,-0.2,1.2,1.0,1914
Jimmy Walsh,- - -,1.0,,1.0,1914
Rankin Johnson,- - -,-0.4,1.3,1.0,1914
Red Killefer,CIN,1.0,,1.0,1914
Enos Kirkpatrick,BAL,0.9,,0.9,1914
Rube Marshall,PHI,-0.2,1.2,0.9,1914
Jack Lapp,PHA,0.9,,0.9,1914
Gus Williams,SLB,0.9,,0.9,1914
Armando Marsans,- - -,0.9,,0.9,1914
Bob Coleman,PIT,0.9,,0.9,1914
Red Oldham,DET,0.1,0.7,0.9,1914
Yip Owens,BKF,0.9,,0.9,1914
Harry Moran,BUF,0.1,0.7,0.8,1914
Eppa Rixey,PHI,-0.2,1.0,0.8,1914
Buck Weaver,CHW,0.8,,0.8,1914
Marty Kavanagh,DET,0.8,,0.8,1914
Ivan Howard,SLB,0.8,,0.8,1914
Hap Myers,BKF,0.8,,0.8,1914
Rudy Sommers,BKF,0.3,0.5,0.8,1914
Charlie Schmutz,BRO,0.1,0.7,0.7,1914
Mike Prendergast,CWH,-0.2,0.9,0.7,1914
Guy Zinn,BAL,0.7,,0.7,1914
Nemo Leibold,CLE,0.7,,0.7,1914
Hal Janvrin,BOS,0.7,,0.7,1914
Jack Warhop,NYY,-0.6,1.3,0.7,1914
Paul Strand,BSN,0.1,0.6,0.7,1914
George Pearce,CHC,-0.4,1.1,0.7,1914
Doc Cook,NYY,0.7,,0.7,1914
Claude Berry,PRB,0.7,,0.7,1914
Tom Downey,BUF,0.7,,0.7,1914
Dick Crutcher,BSN,-0.1,0.8,0.7,1914
Larry Schlafly,BUF,0.7,,0.7,1914
Grover Hartley,SLT,0.7,,0.7,1914
Bob Fisher,CHC,0.7,,0.7,1914
Ed Burns,PHI,0.6,,0.6,1914
Possum Whitted,- - -,0.6,,0.6,1914
Jim Bluejacket,BKF,0.0,0.7,0.6,1914
Larry Gilbert,BSN,0.6,,0.6,1914
Red Corriden,CHC,0.6,,0.6,1914
Ernie Walker,SLB,0.6,,0.6,1914
Jimmy Lavender,CHC,0.3,0.3,0.6,1914
Del Gainer,- - -,0.6,,0.6,1914
John Potts,KCP,0.6,,0.6,1914
Cliff Daringer,KCP,0.6,,0.6,1914
Byron Houck,- - -,0.3,0.3,0.6,1914
Hick Cady,BOS,0.6,,0.6,1914
Jimmy Austin,SLB,0.6,,0.6,1914
Stan Baumgartner,PHI,-0.2,0.8,0.6,1914
Mysterious Walker,PRB,-0.6,1.1,0.6,1914
Steve O'Neill,CLE,0.6,,0.6,1914
Ed Mensor,PIT,0.6,,0.6,1914
John Leary,SLB,0.6,,0.6,1914
Pep Goodwin,KCP,0.6,,0.6,1914
Al Mamaux,PIT,0.1,0.5,0.6,1914
Frank Schulte,CHC,0.5,,0.5,1914
Dan Marion,BKF,-0.1,0.6,0.5,1914
Fred Smith,BUF,0.5,,0.5,1914
Otto Hess,BSN,-0.1,0.6,0.5,1914
Frank Truesdale,NYY,0.5,,0.5,1914
Walter Blair,BUF,0.5,,0.5,1914
Hugh High,DET,0.5,,0.5,1914
Bert Maxwell,BKF,-0.2,0.7,0.5,1914
Larry McLean,NYG,0.5,,0.5,1914
Fred Luderus,PHI,0.5,,0.5,1914
Iron Davis,BSN,0.0,0.5,0.5,1914
Jack Roche,STL,0.5,,0.5,1914
Dave Black,CWH,0.1,0.4,0.5,1914
Gus Getz,BRO,0.5,,0.5,1914
Roy Mitchell,SLB,0.2,0.3,0.4,1914
Alex Main,DET,-0.2,0.7,0.4,1914
Lew McCarty,BRO,0.4,,0.4,1914
John Hummel,BRO,0.4,,0.4,1914
Jack Bentley,WAS,0.0,0.4,0.4,1914
Dave Robertson,NYG,0.4,,0.4,1914
George Baumgardner,SLB,-0.2,0.6,0.4,1914
Marty O'Toole,- - -,0.1,0.3,0.4,1914
Walter Barbare,CLE,0.4,,0.4,1914
Paul Fittery,CIN,-0.3,0.7,0.4,1914
Happy Finneran,BKF,-0.4,0.8,0.4,1914
Eddie Matteson,PHI,0.0,0.4,0.4,1914
Jim Breton,CHW,0.4,,0.4,1914
Mike Menosky,PRB,0.4,,0.4,1914
Ben Harris,KCP,0.2,0.2,0.4,1914
Hack Simmons,BAL,0.4,,0.4,1914
Charlie Mullen,NYY,0.4,,0.4,1914
Johnny Rawlings,- - -,0.4,,0.4,1914
Doc Kerr,- - -,0.4,,0.4,1914
Tex Erwin,- - -,0.4,,0.4,1914
Walt Kuhn,CHW,0.4,,0.4,1914
Tom Hughes,BSN,-0.1,0.5,0.4,1914
Claude Cooper,BKF,0.3,,0.3,1914
Marty Berghammer,CIN,0.3,,0.3,1914
Herbie Moran,- - -,0.3,,0.3,1914
Paul Carter,CLE,-0.1,0.4,0.3,1914
Olaf Henriksen,BOS,0.3,,0.3,1914
Bill Steele,- - -,0.3,0.0,0.3,1914
Charlie Whitehouse,IND,-0.1,0.5,0.3,1914
Doc Lavan,SLB,0.3,,0.3,1914
Ted Cather,- - -,0.3,,0.3,1914
Art Watson,BKF,0.3,,0.3,1914
Bobby Byrne,PHI,0.3,,0.3,1914
Chick Davies,PHA,0.2,0.1,0.3,1914
Wally Gerber,PIT,0.3,,0.3,1914
Grover Land,BKF,0.3,,0.3,1914
Fred Carisch,CLE,0.3,,0.3,1914
Fred Blanding,CLE,-0.2,0.5,0.3,1914
Art Fromme,NYG,0.1,0.1,0.3,1914
Jack Rowan,CIN,-0.1,0.3,0.3,1914
Walton Cruise,STL,0.3,,0.3,1914
Zip Zabel,CHC,-0.1,0.4,0.2,1914
Art Phelan,CHC,0.2,,0.2,1914
Elmer Smith,CLE,0.2,,0.2,1914
James Stanley,CWH,0.2,,0.2,1914
Howard Baker,CHW,0.2,,0.2,1914
Buzzy Wares,SLB,0.2,,0.2,1914
Marc Hall,DET,-0.3,0.5,0.2,1914
Charlie Pick,WAS,0.2,,0.2,1914
Dan Costello,PIT,0.2,,0.2,1914
Frank Snyder,STL,0.2,,0.2,1914
Ken Nash,STL,0.2,,0.2,1914
Carl Manda,CHW,0.2,,0.2,1914
Rip Hagerman,CLE,-0.7,0.9,0.2,1914
King Cole,NYY,-0.4,0.6,0.2,1914
Ad Brennan,CWH,0.2,0.0,0.2,1914
Harry Smith,NYG,0.2,,0.2,1914
Elmer Koestner,- - -,0.1,0.1,0.2,1914
Sandy Piez,NYG,0.2,,0.2,1914
Red McKee,DET,0.2,,0.2,1914
Katsy Keifer,IND,0.0,0.2,0.2,1914
William Fischer,BRO,0.2,,0.2,1914
Harry Billiard,IND,0.0,0.2,0.2,1914
Harry Harper,WAS,0.0,0.1,0.2,1914
Bert Daniels,CIN,0.2,,0.2,1914
Frank Harter,IND,-0.1,0.3,0.2,1914
Felix Chouinard,- - -,0.1,,0.1,1914
Jimmy Smith,CWH,0.1,,0.1,1914
Joe Harris,NYY,0.1,,0.1,1914
Rolla Daringer,STL,0.1,,0.1,1914
Art Griggs,BKF,0.1,,0.1,1914
Medric Boucher,- - -,0.1,,0.1,1914
Del Young,BUF,0.1,,0.1,1914
Bill Bradley,BKF,0.1,,0.1,1914
Frank Gilhooley,NYY,0.1,,0.1,1914
Dwight Stone,KCP,-0.3,0.4,0.1,1914
Ed Walsh,CHW,-0.1,0.2,0.1,1914
Shag Thompson,PHA,0.1,,0.1,1914
John Henry,WAS,0.1,,0.1,1914
Herman Bronkie,CHC,0.1,,0.1,1914
Les Channell,NYY,0.1,,0.1,1914
Clark Griffith,WAS,0.1,0.0,0.1,1914
Bill Chappelle,BKF,-0.4,0.5,0.1,1914
Wiley Taylor,SLB,0.0,0.1,0.1,1914
Dutch Schirick,SLB,0.1,,0.1,1914
Dan Woodman,BUF,0.0,0.1,0.1,1914
Hooks Wiltse,NYG,0.2,-0.1,0.1,1914
Germany Schaefer,WAS,0.1,,0.1,1914
Herb Kelly,PIT,0.0,0.1,0.1,1914
Ernie Herbert,SLT,0.3,-0.3,0.1,1914
Harry Fritz,CWH,0.1,,0.1,1914
Howie Shanks,WAS,0.1,,0.1,1914
Ed Kelly,BOS,0.0,0.1,0.1,1914
Art Bues,CHC,0.1,,0.1,1914
Larry Kopf,PHA,0.1,,0.1,1914
Harry Davis,PHA,0.1,,0.1,1914
Eddie Ainsmith,WAS,0.1,,0.1,1914
Fritz Scheeren,PIT,0.1,,0.1,1914
Ralph Mattis,PRB,0.1,,0.1,1914
Jack Lelivelt,CLE,0.1,,0.1,1914
Bruce Hartford,CLE,0.1,,0.1,1914
Milo Allison,CHC,0.1,,0.1,1914
Al Huenke,NYG,0.0,0.1,0.0,1914
Ben Dyer,NYG,0.0,,0.0,1914
George McConnell,CHC,0.0,0.1,0.0,1914
King Lear,CIN,0.1,0.0,0.0,1914
Joe Conzelman,PIT,-0.2,0.3,0.0,1914
Johnnie Williams,DET,0.0,0.1,0.0,1914
Wally Mayer,CHW,0.0,,0.0,1914
Fred Mollenkamp,PHI,0.0,,0.0,1914
Bill Reynolds,NYY,0.0,,0.0,1914
Leo Kavanagh,CWH,0.0,,0.0,1914
Karl Adams,CIN,0.0,0.0,0.0,1914
Jack Snyder,BUF,0.0,,0.0,1914
Fielder Jones,SLT,0.0,,0.0,1914
Rinaldo Williams,BKF,0.0,,0.0,1914
Henry Benn,CLE,0.0,0.0,0.0,1914
Dixie McArthur,PIT,0.0,0.0,0.0,1914
Frank Barron,WAS,0.0,0.0,0.0,1914
Frank Madden,PRB,0.0,,0.0,1914
Ben Rochefort,PHA,0.0,,0.0,1914
Dean Sturgis,PHA,0.0,,0.0,1914
Ed McCreery,DET,0.0,0.0,0.0,1914
John McGraw,BKF,0.0,0.0,0.0,1914
Doc Miller,CIN,0.0,,0.0,1914
Eric Erickson,NYG,0.0,0.0,0.0,1914
Hi Myers,BRO,0.0,,0.0,1914
Fred Worden,PHA,0.0,0.0,0.0,1914
Bruno Block,CWH,0.0,,0.0,1914
Jack McCandless,BAL,0.0,,0.0,1914
Harry Swacina,BAL,0.0,,0.0,1914
Dick Gossett,NYY,0.0,,0.0,1914
Bob Clemens,SLB,0.0,,0.0,1914
Bert Whaling,BSN,0.0,,0.0,1914
Harry Lord,CHW,0.0,,0.0,1914
Charlie Meara,NYY,0.0,,0.0,1914
Jack Coombs,PHA,0.0,0.0,0.0,1914
Walter Holke,NYG,0.0,,0.0,1914
Del Wertz,BUF,0.0,,0.0,1914
Charlie Kavanagh,CHW,0.0,,0.0,1914
Nick Altrock,WAS,0.0,0.0,0.0,1914
Ping Bodie,CHW,0.0,,0.0,1914
Pat Hilly,PHI,0.0,,0.0,1914
Johnny Bassler,CLE,0.0,,0.0,1914
Sam Brenegan,PIT,0.0,,0.0,1914
Billy Sullivan,CHW,0.0,,0.0,1914
Pat Moran,PHI,0.0,,0.0,1914
LaRue Kirby,SLT,0.0,,0.0,1914
Ham Hyatt,PIT,0.0,,0.0,1914
Clarence Kraft,BSN,0.0,,0.0,1914
Merito Acosta,WAS,0.0,,0.0,1914
Alex Burr,NYY,0.0,,0.0,1914
Frederick Brainard,NYG,0.0,,0.0,1914
Frank Chance,NYY,0.0,,0.0,1914
Squanto Wilson,BOS,0.0,,0.0,1914
Mike Donlin,NYG,0.0,,0.0,1914
Rube Peters,BKF,-0.1,0.1,0.0,1914
Angel Aragon,NYY,0.0,,0.0,1914
Lloyd Bishop,CLE,0.0,0.0,0.0,1914
Ducky Swan,KCP,0.0,0.0,0.0,1914
Sad Sam Jones,CLE,0.0,0.0,0.0,1914
George Kahler,CLE,0.0,0.0,0.0,1914
John Allen,BAL,0.0,0.0,0.0,1914
Jimmy Archer,CHC,0.0,,0.0,1914
Elmer Johnson,NYG,0.0,,0.0,1914
Bill Wagner,PIT,0.0,,0.0,1914
Syd Smith,PIT,0.0,,0.0,1914
Dolf Luque,BSN,-0.1,0.0,0.0,1914
Bobby Wallace,SLB,0.0,,0.0,1914
Billy Orr,PHA,0.0,,0.0,1914
Fred McMullin,DET,0.0,,0.0,1914
Dan Adams,KCP,-0.1,0.0,0.0,1914
Irv Porter,CHW,0.0,,0.0,1914
Tom Wilson,WAS,0.0,,0.0,1914
Al Cypert,CLE,0.0,,0.0,1914
Pat Kilhullen,PIT,0.0,,0.0,1914
Joe Gedeon,WAS,0.0,,0.0,1914
Delos Brown,CHW,0.0,,0.0,1914
